gcid                 blocknum             valid                start                end                  duration            
0                    158                  0.0                  23393460000          23395360000.0        1900000.0           
1                    203                  0.0                  23393460000          23396860000.0        3400000.0           
2                    236                  0.0                  23393460000          23398360000.0        4900000.0           
3                    254                  0.0                  23393460000          23399860000.0        6400000.0           
4                    256                  0.0                  23393460000          23401360000.0        7900000.0           
5                    674                  0.0                  23399860000.0        23401360000.0        1500000.0           
6                    330                  0.0                  23393460000          23402860000.0        9400000.0           
7                    688                  0.0                  23401360000.0        23402860000.0        1500000.0           
8                    332                  0.0                  23393460000          23404360000.0        10900000.0          
9                    748                  0.0                  23401360000.0        23404360000.0        3000000.0           
10                   408                  0.0                  23393460000          23405860000.0        12400000.0          
11                   764                  0.0                  23402860000.0        23405860000.0        3000000.0           
12                   425                  0.0                  23395360000.0        23407360000.0        12000000.0          
13                   815                  0.0                  23402860000.0        23407360000.0        4500000.0           
14                   442                  0.0                  23396860000.0        23408860000.0        12000000.0          
15                   466                  0.0                  23398360000.0        23410360000.0        12000000.0          
16                   822                  0.0                  23410360000.0        23411860000.0        1500000.0           
17                   1244                 0.0                  23410360000.0        23411860000.0        1500000.0           
18                   831                  0.0                  23410360000.0        23413360000.0        3000000.0           
19                   1362                 0.0                  23410360000.0        23413360000.0        3000000.0           
20                   1727                 0.0                  23411860000.0        23413360000.0        1500000.0           
21                   863                  0.0                  23410360000.0        23414860000.0        4500000.0           
22                   1449                 0.0                  23410360000.0        23414860000.0        4500000.0           
23                   1741                 0.0                  23411860000.0        23414860000.0        3000000.0           
24                   937                  0.0                  23410360000.0        23416360000.0        6000000.0           
25                   1453                 0.0                  23410360000.0        23416360000.0        6000000.0           
26                   1775                 0.0                  23413360000.0        23416360000.0        3000000.0           
27                   1790                 0.0                  23413360000.0        23417860000.0        4500000.0           
28                   1867                 0.0                  23413360000.0        23419360000.0        6000000.0           
29                   1885                 0.0                  23414860000.0        23420860000.0        6000000.0           
30                   1888                 0.0                  23414860000.0        23422360000.0        7500000.0           
31                   1901                 0.0                  23414860000.0        23423860000.0        9000000.0           
32                   1961                 0.0                  23423860000.0        23425360000.0        1500000.0           
33                   2222                 0.0                  23423860000.0        23425360000.0        1500000.0           
34                   2235                 0.0                  23423860000.0        23426860000.0        3000000.0           
35                   2298                 0.0                  23423860000.0        23428360000.0        4500000.0           
36                   2877                 0.0                  23426860000.0        23428360000.0        1500000.0           
37                   2302                 0.0                  23423860000.0        23429860000.0        6000000.0           
38                   2892                 0.0                  23428360000.0        23429860000.0        1500000.0           
39                   2402                 0.0                  23423860000.0        23431360000.0        7500000.0           
40                   2896                 0.0                  23428360000.0        23431360000.0        3000000.0           
41                   3226                 0.0                  23429860000.0        23431360000.0        1500000.0           
