gcid                 blocknum             valid                start                end                  duration            
0                    92                   0.0                  4920280000           4921780000.0         1500000.0           
1                    220                  0.0                  4920280000           4921780000.0         1500000.0           
2                    348                  0.0                  4920280000           4921780000.0         1500000.0           
3                    988                  0.0                  4920280000           4921780000.0         1500000.0           
4                    476                  0.0                  4920280000           4922180000.0         1900000.0           
5                    860                  0.0                  4920280000           4922180000.0         1900000.0           
6                    604                  0.0                  4920280000           4922180000.0         1900000.0           
7                    732                  0.0                  4920280000           4922580000.0         2300000.0           
8                    93                   0.0                  4921780000.0         4923280000.0         1500000.0           
9                    221                  0.0                  4921780000.0         4923280000.0         1500000.0           
10                   349                  0.0                  4921780000.0         4923280000.0         1500000.0           
11                   477                  0.0                  4921780000.0         4923680000.0         1900000.0           
12                   605                  0.0                  4922180000.0         4923680000.0         1500000.0           
13                   861                  0.0                  4922180000.0         4923680000.0         1500000.0           
14                   733                  0.0                  4922180000.0         4924080000.0         1900000.0           
15                   989                  0.0                  4922580000.0         4924080000.0         1500000.0           
16                   94                   0.0                  4924080000.0         4925580000.0         1500000.0           
17                   222                  0.0                  4924080000.0         4925580000.0         1500000.0           
18                   350                  0.0                  4924080000.0         4925580000.0         1500000.0           
19                   478                  0.0                  4924080000.0         4925580000.0         1500000.0           
20                   606                  0.0                  4924080000.0         4925580000.0         1500000.0           
21                   734                  0.0                  4924080000.0         4925580000.0         1500000.0           
22                   862                  0.0                  4924080000.0         4925580000.0         1500000.0           
23                   990                  0.0                  4924080000.0         4925580000.0         1500000.0           
24                   95                   0.0                  4925580000.0         4927080000.0         1500000.0           
25                   223                  0.0                  4925580000.0         4927080000.0         1500000.0           
26                   351                  0.0                  4925580000.0         4927080000.0         1500000.0           
27                   479                  0.0                  4925580000.0         4927080000.0         1500000.0           
28                   607                  0.0                  4925580000.0         4927080000.0         1500000.0           
29                   735                  0.0                  4925580000.0         4927080000.0         1500000.0           
30                   863                  0.0                  4925580000.0         4927080000.0         1500000.0           
31                   991                  0.0                  4925580000.0         4927080000.0         1500000.0           
32                   96                   0.0                  4927080000.0         4928580000.0         1500000.0           
33                   224                  0.0                  4927080000.0         4928580000.0         1500000.0           
34                   352                  0.0                  4927080000.0         4928580000.0         1500000.0           
35                   480                  0.0                  4927080000.0         4928580000.0         1500000.0           
36                   608                  0.0                  4927080000.0         4928580000.0         1500000.0           
37                   736                  0.0                  4927080000.0         4928580000.0         1500000.0           
38                   864                  0.0                  4927080000.0         4928580000.0         1500000.0           
39                   992                  0.0                  4927080000.0         4928580000.0         1500000.0           
40                   97                   0.0                  4928580000.0         4930080000.0         1500000.0           
41                   225                  0.0                  4928580000.0         4930080000.0         1500000.0           
42                   353                  0.0                  4928580000.0         4930080000.0         1500000.0           
43                   481                  0.0                  4928580000.0         4930080000.0         1500000.0           
44                   609                  0.0                  4928580000.0         4930080000.0         1500000.0           
45                   737                  0.0                  4928580000.0         4930080000.0         1500000.0           
46                   865                  0.0                  4928580000.0         4930080000.0         1500000.0           
47                   993                  0.0                  4928580000.0         4930080000.0         1500000.0           
48                   98                   0.0                  4930080000.0         4931580000.0         1500000.0           
49                   226                  0.0                  4930080000.0         4931580000.0         1500000.0           
50                   354                  0.0                  4930080000.0         4931580000.0         1500000.0           
51                   482                  0.0                  4930080000.0         4931580000.0         1500000.0           
52                   610                  0.0                  4930080000.0         4931580000.0         1500000.0           
53                   738                  0.0                  4930080000.0         4931580000.0         1500000.0           
54                   866                  0.0                  4930080000.0         4931580000.0         1500000.0           
55                   994                  0.0                  4930080000.0         4931580000.0         1500000.0           
56                   99                   0.0                  4931580000.0         4933080000.0         1500000.0           
57                   227                  0.0                  4931580000.0         4933080000.0         1500000.0           
58                   355                  0.0                  4931580000.0         4933080000.0         1500000.0           
59                   483                  0.0                  4931580000.0         4933080000.0         1500000.0           
60                   611                  0.0                  4931580000.0         4933080000.0         1500000.0           
61                   739                  0.0                  4931580000.0         4933080000.0         1500000.0           
62                   867                  0.0                  4931580000.0         4933080000.0         1500000.0           
63                   995                  0.0                  4931580000.0         4933080000.0         1500000.0           
64                   100                  0.0                  4933080000.0         4934580000.0         1500000.0           
65                   228                  0.0                  4933080000.0         4934580000.0         1500000.0           
66                   356                  0.0                  4933080000.0         4934580000.0         1500000.0           
67                   484                  0.0                  4933080000.0         4934580000.0         1500000.0           
68                   612                  0.0                  4933080000.0         4934580000.0         1500000.0           
69                   740                  0.0                  4933080000.0         4934580000.0         1500000.0           
70                   868                  0.0                  4933080000.0         4934580000.0         1500000.0           
71                   996                  0.0                  4933080000.0         4934580000.0         1500000.0           
72                   101                  0.0                  4934580000.0         4936080000.0         1500000.0           
73                   229                  0.0                  4934580000.0         4936080000.0         1500000.0           
74                   357                  0.0                  4934580000.0         4936080000.0         1500000.0           
75                   485                  0.0                  4934580000.0         4936080000.0         1500000.0           
76                   613                  0.0                  4934580000.0         4936080000.0         1500000.0           
77                   741                  0.0                  4934580000.0         4936080000.0         1500000.0           
78                   869                  0.0                  4934580000.0         4936080000.0         1500000.0           
79                   997                  0.0                  4934580000.0         4936080000.0         1500000.0           
80                   102                  0.0                  4936080000.0         4937580000.0         1500000.0           
81                   230                  0.0                  4936080000.0         4937580000.0         1500000.0           
82                   358                  0.0                  4936080000.0         4937580000.0         1500000.0           
83                   486                  0.0                  4936080000.0         4937580000.0         1500000.0           
84                   614                  0.0                  4936080000.0         4937580000.0         1500000.0           
85                   742                  0.0                  4936080000.0         4937580000.0         1500000.0           
86                   870                  0.0                  4936080000.0         4937580000.0         1500000.0           
87                   998                  0.0                  4936080000.0         4937580000.0         1500000.0           
88                   103                  0.0                  4937580000.0         4939080000.0         1500000.0           
89                   231                  0.0                  4937580000.0         4939080000.0         1500000.0           
90                   359                  0.0                  4937580000.0         4939080000.0         1500000.0           
91                   487                  0.0                  4937580000.0         4939080000.0         1500000.0           
92                   615                  0.0                  4937580000.0         4939080000.0         1500000.0           
93                   743                  0.0                  4937580000.0         4939080000.0         1500000.0           
94                   871                  0.0                  4937580000.0         4939080000.0         1500000.0           
95                   999                  0.0                  4937580000.0         4939080000.0         1500000.0           
96                   104                  0.0                  4939080000.0         4940580000.0         1500000.0           
97                   232                  0.0                  4939080000.0         4940580000.0         1500000.0           
98                   360                  0.0                  4939080000.0         4940580000.0         1500000.0           
99                   488                  0.0                  4939080000.0         4940580000.0         1500000.0           
100                  616                  0.0                  4939080000.0         4940580000.0         1500000.0           
101                  744                  0.0                  4939080000.0         4940580000.0         1500000.0           
102                  872                  0.0                  4939080000.0         4940580000.0         1500000.0           
103                  1000                 0.0                  4939080000.0         4940580000.0         1500000.0           
104                  105                  0.0                  4940580000.0         4942080000.0         1500000.0           
105                  233                  0.0                  4940580000.0         4942080000.0         1500000.0           
106                  361                  0.0                  4940580000.0         4942080000.0         1500000.0           
107                  489                  0.0                  4940580000.0         4942080000.0         1500000.0           
108                  617                  0.0                  4940580000.0         4942080000.0         1500000.0           
109                  745                  0.0                  4940580000.0         4942080000.0         1500000.0           
110                  873                  0.0                  4940580000.0         4942080000.0         1500000.0           
111                  1001                 0.0                  4940580000.0         4942080000.0         1500000.0           
112                  590                  0.0                  5722480000.0         5725180000.0         2700000.0           
113                  718                  0.0                  5722480000.0         5725180000.0         2700000.0           
114                  974                  0.0                  5722480000.0         5725180000.0         2700000.0           
115                  846                  0.0                  5722480000.0         5725580000.0         3100000.0           
116                  78                   0.0                  5722480000.0         5725580000.0         3100000.0           
117                  206                  0.0                  5722480000.0         5725580000.0         3100000.0           
118                  334                  0.0                  5722480000.0         5725580000.0         3100000.0           
119                  462                  0.0                  5722480000.0         5725980000.0         3500000.0           
120                  79                   0.0                  5725180000.0         5727080000.0         1900000.0           
121                  207                  0.0                  5725180000.0         5727080000.0         1900000.0           
122                  335                  0.0                  5725180000.0         5727080000.0         1900000.0           
123                  591                  0.0                  5725580000.0         5727080000.0         1500000.0           
124                  719                  0.0                  5725580000.0         5727080000.0         1500000.0           
125                  847                  0.0                  5725580000.0         5727080000.0         1500000.0           
126                  463                  0.0                  5725580000.0         5727480000.0         1900000.0           
127                  975                  0.0                  5725980000.0         5727480000.0         1500000.0           
128                  80                   0.0                  5727480000.0         5728980000.0         1500000.0           
129                  208                  0.0                  5727480000.0         5728980000.0         1500000.0           
130                  336                  0.0                  5727480000.0         5728980000.0         1500000.0           
131                  464                  0.0                  5727480000.0         5728980000.0         1500000.0           
132                  592                  0.0                  5727480000.0         5728980000.0         1500000.0           
133                  720                  0.0                  5727480000.0         5728980000.0         1500000.0           
134                  848                  0.0                  5727480000.0         5728980000.0         1500000.0           
135                  976                  0.0                  5727480000.0         5728980000.0         1500000.0           
136                  81                   0.0                  5728980000.0         5730480000.0         1500000.0           
137                  209                  0.0                  5728980000.0         5730480000.0         1500000.0           
138                  337                  0.0                  5728980000.0         5730480000.0         1500000.0           
139                  465                  0.0                  5728980000.0         5730480000.0         1500000.0           
140                  593                  0.0                  5728980000.0         5730480000.0         1500000.0           
141                  721                  0.0                  5728980000.0         5730480000.0         1500000.0           
142                  849                  0.0                  5728980000.0         5730480000.0         1500000.0           
143                  977                  0.0                  5728980000.0         5730480000.0         1500000.0           
144                  82                   0.0                  5730480000.0         5731980000.0         1500000.0           
145                  210                  0.0                  5730480000.0         5731980000.0         1500000.0           
146                  338                  0.0                  5730480000.0         5731980000.0         1500000.0           
147                  466                  0.0                  5730480000.0         5731980000.0         1500000.0           
148                  594                  0.0                  5730480000.0         5731980000.0         1500000.0           
149                  722                  0.0                  5730480000.0         5731980000.0         1500000.0           
150                  850                  0.0                  5730480000.0         5731980000.0         1500000.0           
151                  978                  0.0                  5730480000.0         5731980000.0         1500000.0           
152                  83                   0.0                  5731980000.0         5733480000.0         1500000.0           
153                  211                  0.0                  5731980000.0         5733480000.0         1500000.0           
154                  339                  0.0                  5731980000.0         5733480000.0         1500000.0           
155                  468                  0.0                  5731980000.0         5733480000.0         1500000.0           
156                  595                  0.0                  5731980000.0         5733480000.0         1500000.0           
157                  723                  0.0                  5731980000.0         5733480000.0         1500000.0           
158                  852                  0.0                  5731980000.0         5733480000.0         1500000.0           
159                  979                  0.0                  5731980000.0         5733480000.0         1500000.0           
160                  85                   0.0                  5733480000.0         5734980000.0         1500000.0           
161                  213                  0.0                  5733480000.0         5734980000.0         1500000.0           
162                  341                  0.0                  5733480000.0         5734980000.0         1500000.0           
163                  469                  0.0                  5733480000.0         5734980000.0         1500000.0           
164                  597                  0.0                  5733480000.0         5734980000.0         1500000.0           
165                  725                  0.0                  5733480000.0         5734980000.0         1500000.0           
166                  853                  0.0                  5733480000.0         5734980000.0         1500000.0           
167                  981                  0.0                  5733480000.0         5734980000.0         1500000.0           
168                  86                   0.0                  5734980000.0         5736480000.0         1500000.0           
169                  214                  0.0                  5734980000.0         5736480000.0         1500000.0           
170                  342                  0.0                  5734980000.0         5736480000.0         1500000.0           
171                  470                  0.0                  5734980000.0         5736480000.0         1500000.0           
172                  598                  0.0                  5734980000.0         5736480000.0         1500000.0           
173                  726                  0.0                  5734980000.0         5736480000.0         1500000.0           
174                  854                  0.0                  5734980000.0         5736480000.0         1500000.0           
175                  982                  0.0                  5734980000.0         5736480000.0         1500000.0           
176                  87                   0.0                  5736480000.0         5737980000.0         1500000.0           
177                  216                  0.0                  5736480000.0         5737980000.0         1500000.0           
178                  343                  0.0                  5736480000.0         5737980000.0         1500000.0           
179                  471                  0.0                  5736480000.0         5737980000.0         1500000.0           
180                  599                  0.0                  5736480000.0         5737980000.0         1500000.0           
181                  727                  0.0                  5736480000.0         5737980000.0         1500000.0           
182                  855                  0.0                  5736480000.0         5737980000.0         1500000.0           
183                  983                  0.0                  5736480000.0         5737980000.0         1500000.0           
184                  88                   0.0                  5737980000.0         5739480000.0         1500000.0           
185                  217                  0.0                  5737980000.0         5739480000.0         1500000.0           
186                  344                  0.0                  5737980000.0         5739480000.0         1500000.0           
187                  472                  0.0                  5737980000.0         5739480000.0         1500000.0           
188                  600                  0.0                  5737980000.0         5739480000.0         1500000.0           
189                  728                  0.0                  5737980000.0         5739480000.0         1500000.0           
190                  856                  0.0                  5737980000.0         5739480000.0         1500000.0           
191                  984                  0.0                  5737980000.0         5739480000.0         1500000.0           
192                  89                   0.0                  5739480000.0         5740980000.0         1500000.0           
193                  218                  0.0                  5739480000.0         5740980000.0         1500000.0           
194                  345                  0.0                  5739480000.0         5740980000.0         1500000.0           
195                  473                  0.0                  5739480000.0         5740980000.0         1500000.0           
196                  601                  0.0                  5739480000.0         5740980000.0         1500000.0           
197                  729                  0.0                  5739480000.0         5740980000.0         1500000.0           
198                  857                  0.0                  5739480000.0         5740980000.0         1500000.0           
199                  985                  0.0                  5739480000.0         5740980000.0         1500000.0           
200                  90                   0.0                  5740980000.0         5742480000.0         1500000.0           
201                  219                  0.0                  5740980000.0         5742480000.0         1500000.0           
202                  346                  0.0                  5740980000.0         5742480000.0         1500000.0           
203                  474                  0.0                  5740980000.0         5742480000.0         1500000.0           
204                  602                  0.0                  5740980000.0         5742480000.0         1500000.0           
205                  730                  0.0                  5740980000.0         5742480000.0         1500000.0           
206                  858                  0.0                  5740980000.0         5742480000.0         1500000.0           
207                  986                  0.0                  5740980000.0         5742480000.0         1500000.0           
