gcid                 blocknum             valid                start                end                  duration            
0                    989                  0.0                  4902280000           4904180000.0         1900000.0           
1                    93                   0.0                  4902280000           4904180000.0         1900000.0           
2                    221                  0.0                  4902280000           4904180000.0         1900000.0           
3                    349                  0.0                  4902280000           4904180000.0         1900000.0           
4                    476                  0.0                  4902280000           4904180000.0         1900000.0           
5                    860                  0.0                  4902280000           4904180000.0         1900000.0           
6                    732                  0.0                  4902280000           4904580000.0         2300000.0           
7                    605                  0.0                  4902280000           4904980000.0         2700000.0           
8                    94                   0.0                  4904180000.0         4905680000.0         1500000.0           
9                    222                  0.0                  4904180000.0         4905680000.0         1500000.0           
10                   350                  0.0                  4904180000.0         4905680000.0         1500000.0           
11                   477                  0.0                  4904180000.0         4905680000.0         1500000.0           
12                   733                  0.0                  4904180000.0         4906080000.0         1900000.0           
13                   861                  0.0                  4904580000.0         4906080000.0         1500000.0           
14                   606                  0.0                  4904180000.0         4906480000.0         2300000.0           
15                   990                  0.0                  4904980000.0         4906480000.0         1500000.0           
16                   95                   0.0                  4906480000.0         4907980000.0         1500000.0           
17                   223                  0.0                  4906480000.0         4907980000.0         1500000.0           
18                   351                  0.0                  4906480000.0         4907980000.0         1500000.0           
19                   478                  0.0                  4906480000.0         4907980000.0         1500000.0           
20                   607                  0.0                  4906480000.0         4907980000.0         1500000.0           
21                   734                  0.0                  4906480000.0         4907980000.0         1500000.0           
22                   862                  0.0                  4906480000.0         4907980000.0         1500000.0           
23                   991                  0.0                  4906480000.0         4907980000.0         1500000.0           
24                   96                   0.0                  4907980000.0         4909480000.0         1500000.0           
25                   224                  0.0                  4907980000.0         4909480000.0         1500000.0           
26                   352                  0.0                  4907980000.0         4909480000.0         1500000.0           
27                   479                  0.0                  4907980000.0         4909480000.0         1500000.0           
28                   608                  0.0                  4907980000.0         4909480000.0         1500000.0           
29                   735                  0.0                  4907980000.0         4909480000.0         1500000.0           
30                   863                  0.0                  4907980000.0         4909480000.0         1500000.0           
31                   992                  0.0                  4907980000.0         4909480000.0         1500000.0           
32                   97                   0.0                  4909480000.0         4910980000.0         1500000.0           
33                   225                  0.0                  4909480000.0         4910980000.0         1500000.0           
34                   353                  0.0                  4909480000.0         4910980000.0         1500000.0           
35                   480                  0.0                  4909480000.0         4910980000.0         1500000.0           
36                   609                  0.0                  4909480000.0         4910980000.0         1500000.0           
37                   736                  0.0                  4909480000.0         4910980000.0         1500000.0           
38                   864                  0.0                  4909480000.0         4910980000.0         1500000.0           
39                   993                  0.0                  4909480000.0         4910980000.0         1500000.0           
40                   98                   0.0                  4910980000.0         4912480000.0         1500000.0           
41                   226                  0.0                  4910980000.0         4912480000.0         1500000.0           
42                   354                  0.0                  4910980000.0         4912480000.0         1500000.0           
43                   481                  0.0                  4910980000.0         4912480000.0         1500000.0           
44                   610                  0.0                  4910980000.0         4912480000.0         1500000.0           
45                   737                  0.0                  4910980000.0         4912480000.0         1500000.0           
46                   865                  0.0                  4910980000.0         4912480000.0         1500000.0           
47                   994                  0.0                  4910980000.0         4912480000.0         1500000.0           
48                   99                   0.0                  4912480000.0         4913980000.0         1500000.0           
49                   227                  0.0                  4912480000.0         4913980000.0         1500000.0           
50                   355                  0.0                  4912480000.0         4913980000.0         1500000.0           
51                   482                  0.0                  4912480000.0         4913980000.0         1500000.0           
52                   611                  0.0                  4912480000.0         4913980000.0         1500000.0           
53                   738                  0.0                  4912480000.0         4913980000.0         1500000.0           
54                   866                  0.0                  4912480000.0         4913980000.0         1500000.0           
