gcid                 blocknum             valid                start                end                  duration            
0                    106                  0.0                  4187880000           4189380000.0         1500000.0           
1                    107                  0.0                  4187880000           4190880000.0         3000000.0           
2                    108                  0.0                  4187880000           4192380000.0         4500000.0           
3                    109                  0.0                  4187880000           4193880000.0         6000000.0           
4                    110                  0.0                  4187880000           4195380000.0         7500000.0           
5                    111                  0.0                  4187880000           4196880000.0         9000000.0           
6                    112                  0.0                  4187880000           4198380000.0         10500000.0          
7                    113                  0.0                  4187880000           4199880000.0         12000000.0          
8                    114                  0.0                  4189380000.0         4201380000.0         12000000.0          
9                    115                  0.0                  4190880000.0         4202880000.0         12000000.0          
10                   116                  0.0                  4192380000.0         4204380000.0         12000000.0          
11                   117                  0.0                  4193880000.0         4205880000.0         12000000.0          
12                   118                  0.0                  4195380000.0         4207380000.0         12000000.0          
13                   119                  0.0                  4196880000.0         4208880000.0         12000000.0          
14                   120                  0.0                  4198380000.0         4210380000.0         12000000.0          
15                   121                  0.0                  4199880000.0         4211880000.0         12000000.0          
16                   122                  0.0                  4211880000.0         4213380000.0         1500000.0           
17                   233                  0.0                  4211880000.0         4213380000.0         1500000.0           
18                   123                  0.0                  4211880000.0         4214880000.0         3000000.0           
19                   234                  0.0                  4211880000.0         4214880000.0         3000000.0           
20                   124                  0.0                  4211880000.0         4216380000.0         4500000.0           
21                   235                  0.0                  4211880000.0         4216380000.0         4500000.0           
22                   125                  0.0                  4211880000.0         4217880000.0         6000000.0           
23                   236                  0.0                  4211880000.0         4217880000.0         6000000.0           
24                   237                  0.0                  4213380000.0         4219380000.0         6000000.0           
25                   238                  0.0                  4213380000.0         4220880000.0         7500000.0           
26                   239                  0.0                  4214880000.0         4222380000.0         7500000.0           
27                   240                  0.0                  4214880000.0         4223880000.0         9000000.0           
28                   241                  0.0                  4216380000.0         4225380000.0         9000000.0           
29                   242                  0.0                  4216380000.0         4226880000.0         10500000.0          
30                   243                  0.0                  4217880000.0         4228380000.0         10500000.0          
31                   244                  0.0                  4217880000.0         4229880000.0         12000000.0          
32                   245                  0.0                  4229880000.0         4231380000.0         1500000.0           
33                   246                  0.0                  4229880000.0         4232880000.0         3000000.0           
34                   247                  0.0                  4229880000.0         4234380000.0         4500000.0           
35                   362                  0.0                  4232880000.0         4234380000.0         1500000.0           
36                   248                  0.0                  4229880000.0         4235880000.0         6000000.0           
37                   363                  0.0                  4234380000.0         4235880000.0         1500000.0           
38                   249                  0.0                  4229880000.0         4237380000.0         7500000.0           
39                   364                  0.0                  4234380000.0         4237380000.0         3000000.0           
40                   250                  0.0                  4229880000.0         4238880000.0         9000000.0           
41                   365                  0.0                  4235880000.0         4238880000.0         3000000.0           
42                   251                  0.0                  4229880000.0         4240380000.0         10500000.0          
43                   366                  0.0                  4235880000.0         4240380000.0         4500000.0           
44                   252                  0.0                  4229880000.0         4241880000.0         12000000.0          
45                   367                  0.0                  4237380000.0         4241880000.0         4500000.0           
46                   253                  0.0                  4231380000.0         4243380000.0         12000000.0          
47                   368                  0.0                  4237380000.0         4243380000.0         6000000.0           
48                   369                  0.0                  4243380000.0         4244880000.0         1500000.0           
49                   370                  0.0                  4243380000.0         4246380000.0         3000000.0           
50                   371                  0.0                  4243380000.0         4247880000.0         4500000.0           
51                   372                  0.0                  4243380000.0         4249380000.0         6000000.0           
52                   373                  0.0                  4243380000.0         4250880000.0         7500000.0           
53                   374                  0.0                  4243380000.0         4252380000.0         9000000.0           
54                   375                  0.0                  4243380000.0         4253880000.0         10500000.0          
55                   490                  0.0                  4252380000.0         4253880000.0         1500000.0           
56                   376                  0.0                  4243380000.0         4255380000.0         12000000.0          
57                   491                  0.0                  4253880000.0         4255380000.0         1500000.0           
58                   377                  0.0                  4244880000.0         4256880000.0         12000000.0          
59                   492                  0.0                  4253880000.0         4256880000.0         3000000.0           
60                   378                  0.0                  4246380000.0         4258380000.0         12000000.0          
61                   379                  0.0                  4247880000.0         4259880000.0         12000000.0          
62                   380                  0.0                  4249380000.0         4261380000.0         12000000.0          
63                   381                  0.0                  4250880000.0         4262880000.0         12000000.0          
64                   493                  0.0                  4262880000.0         4264380000.0         1500000.0           
65                   494                  0.0                  4262880000.0         4265880000.0         3000000.0           
66                   495                  0.0                  4262880000.0         4267380000.0         4500000.0           
67                   496                  0.0                  4262880000.0         4268880000.0         6000000.0           
68                   497                  0.0                  4262880000.0         4270380000.0         7500000.0           
69                   498                  0.0                  4262880000.0         4271880000.0         9000000.0           
70                   499                  0.0                  4262880000.0         4273380000.0         10500000.0          
71                   500                  0.0                  4262880000.0         4274880000.0         12000000.0          
72                   501                  0.0                  4264380000.0         4276380000.0         12000000.0          
73                   502                  0.0                  4265880000.0         4277880000.0         12000000.0          
74                   503                  0.0                  4267380000.0         4279380000.0         12000000.0          
75                   504                  0.0                  4268880000.0         4280880000.0         12000000.0          
76                   505                  0.0                  4270380000.0         4282380000.0         12000000.0          
77                   506                  0.0                  4271880000.0         4283880000.0         12000000.0          
78                   507                  0.0                  4273380000.0         4285380000.0         12000000.0          
79                   508                  0.0                  4274880000.0         4286880000.0         12000000.0          
80                   509                  0.0                  4286880000.0         4288380000.0         1500000.0           
81                   617                  0.0                  4286880000.0         4288380000.0         1500000.0           
82                   618                  0.0                  4286880000.0         4289880000.0         3000000.0           
83                   619                  0.0                  4286880000.0         4291380000.0         4500000.0           
84                   620                  0.0                  4286880000.0         4292880000.0         6000000.0           
85                   621                  0.0                  4286880000.0         4294380000.0         7500000.0           
86                   622                  0.0                  4286880000.0         4295880000.0         9000000.0           
87                   623                  0.0                  4286880000.0         4297380000.0         10500000.0          
88                   624                  0.0                  4288380000.0         4298880000.0         10500000.0          
89                   625                  0.0                  4288380000.0         4300380000.0         12000000.0          
90                   626                  0.0                  4289880000.0         4301880000.0         12000000.0          
91                   627                  0.0                  4291380000.0         4303380000.0         12000000.0          
92                   628                  0.0                  4292880000.0         4304880000.0         12000000.0          
93                   629                  0.0                  4294380000.0         4306380000.0         12000000.0          
94                   630                  0.0                  4295880000.0         4307880000.0         12000000.0          
95                   631                  0.0                  4297380000.0         4309380000.0         12000000.0          
96                   632                  0.0                  4309380000.0         4310880000.0         1500000.0           
97                   745                  0.0                  4309380000.0         4310880000.0         1500000.0           
98                   633                  0.0                  4309380000.0         4312380000.0         3000000.0           
99                   746                  0.0                  4309380000.0         4312380000.0         3000000.0           
100                  634                  0.0                  4309380000.0         4313880000.0         4500000.0           
101                  747                  0.0                  4310880000.0         4313880000.0         3000000.0           
102                  635                  0.0                  4309380000.0         4315380000.0         6000000.0           
103                  748                  0.0                  4310880000.0         4315380000.0         4500000.0           
104                  636                  0.0                  4309380000.0         4316880000.0         7500000.0           
105                  749                  0.0                  4312380000.0         4316880000.0         4500000.0           
106                  637                  0.0                  4309380000.0         4318380000.0         9000000.0           
107                  750                  0.0                  4312380000.0         4318380000.0         6000000.0           
108                  751                  0.0                  4313880000.0         4319880000.0         6000000.0           
109                  752                  0.0                  4313880000.0         4321380000.0         7500000.0           
110                  753                  0.0                  4315380000.0         4322880000.0         7500000.0           
111                  754                  0.0                  4315380000.0         4324380000.0         9000000.0           
112                  91                   0.0                  5105980000.0         5108280000.0         2300000.0           
113                  92                   0.0                  5105980000.0         5109780000.0         3800000.0           
114                  93                   0.0                  5105980000.0         5111280000.0         5300000.0           
115                  94                   0.0                  5105980000.0         5112780000.0         6800000.0           
116                  95                   0.0                  5105980000.0         5114280000.0         8300000.0           
117                  96                   0.0                  5105980000.0         5115780000.0         9800000.0           
118                  97                   0.0                  5105980000.0         5117280000.0         11300000.0          
119                  98                   0.0                  5105980000.0         5118780000.0         12800000.0          
120                  99                   0.0                  5108280000.0         5120280000.0         12000000.0          
121                  219                  0.0                  5118780000.0         5120280000.0         1500000.0           
122                  100                  0.0                  5109780000.0         5121780000.0         12000000.0          
123                  101                  0.0                  5111280000.0         5123280000.0         12000000.0          
124                  102                  0.0                  5112780000.0         5124780000.0         12000000.0          
125                  103                  0.0                  5114280000.0         5126280000.0         12000000.0          
126                  104                  0.0                  5115780000.0         5127780000.0         12000000.0          
127                  105                  0.0                  5117280000.0         5129280000.0         12000000.0          
128                  220                  0.0                  5129280000.0         5130780000.0         1500000.0           
129                  221                  0.0                  5129280000.0         5132280000.0         3000000.0           
130                  222                  0.0                  5129280000.0         5133780000.0         4500000.0           
131                  223                  0.0                  5129280000.0         5135280000.0         6000000.0           
132                  224                  0.0                  5129280000.0         5136780000.0         7500000.0           
133                  225                  0.0                  5129280000.0         5138280000.0         9000000.0           
134                  226                  0.0                  5129280000.0         5139780000.0         10500000.0          
135                  347                  0.0                  5138280000.0         5139780000.0         1500000.0           
136                  227                  0.0                  5129280000.0         5141280000.0         12000000.0          
137                  348                  0.0                  5139780000.0         5141280000.0         1500000.0           
138                  228                  0.0                  5130780000.0         5142780000.0         12000000.0          
139                  349                  0.0                  5139780000.0         5142780000.0         3000000.0           
140                  229                  0.0                  5132280000.0         5144280000.0         12000000.0          
141                  230                  0.0                  5133780000.0         5145780000.0         12000000.0          
142                  231                  0.0                  5135280000.0         5147280000.0         12000000.0          
143                  232                  0.0                  5136780000.0         5148780000.0         12000000.0          
144                  350                  0.0                  5148780000.0         5150280000.0         1500000.0           
145                  351                  0.0                  5148780000.0         5151780000.0         3000000.0           
146                  352                  0.0                  5148780000.0         5153280000.0         4500000.0           
147                  353                  0.0                  5148780000.0         5154780000.0         6000000.0           
148                  354                  0.0                  5148780000.0         5156280000.0         7500000.0           
149                  355                  0.0                  5148780000.0         5157780000.0         9000000.0           
150                  475                  0.0                  5156280000.0         5157780000.0         1500000.0           
151                  356                  0.0                  5148780000.0         5159280000.0         10500000.0          
152                  476                  0.0                  5157780000.0         5159280000.0         1500000.0           
153                  357                  0.0                  5148780000.0         5160780000.0         12000000.0          
154                  477                  0.0                  5157780000.0         5160780000.0         3000000.0           
155                  358                  0.0                  5150280000.0         5162280000.0         12000000.0          
156                  478                  0.0                  5159280000.0         5162280000.0         3000000.0           
157                  359                  0.0                  5151780000.0         5163780000.0         12000000.0          
158                  360                  0.0                  5153280000.0         5165280000.0         12000000.0          
159                  361                  0.0                  5154780000.0         5166780000.0         12000000.0          
160                  479                  0.0                  5166780000.0         5168280000.0         1500000.0           
161                  480                  0.0                  5166780000.0         5169780000.0         3000000.0           
162                  481                  0.0                  5166780000.0         5171280000.0         4500000.0           
163                  482                  0.0                  5166780000.0         5172780000.0         6000000.0           
164                  483                  0.0                  5166780000.0         5174280000.0         7500000.0           
165                  603                  0.0                  5172780000.0         5174280000.0         1500000.0           
166                  484                  0.0                  5166780000.0         5175780000.0         9000000.0           
167                  604                  0.0                  5174280000.0         5175780000.0         1500000.0           
168                  485                  0.0                  5166780000.0         5177280000.0         10500000.0          
169                  605                  0.0                  5174280000.0         5177280000.0         3000000.0           
170                  486                  0.0                  5166780000.0         5178780000.0         12000000.0          
171                  606                  0.0                  5175780000.0         5178780000.0         3000000.0           
172                  487                  0.0                  5168280000.0         5180280000.0         12000000.0          
173                  607                  0.0                  5175780000.0         5180280000.0         4500000.0           
174                  488                  0.0                  5169780000.0         5181780000.0         12000000.0          
175                  489                  0.0                  5171280000.0         5183280000.0         12000000.0          
176                  608                  0.0                  5183280000.0         5184780000.0         1500000.0           
177                  609                  0.0                  5183280000.0         5186280000.0         3000000.0           
178                  610                  0.0                  5183280000.0         5187780000.0         4500000.0           
179                  731                  0.0                  5186280000.0         5187780000.0         1500000.0           
180                  611                  0.0                  5183280000.0         5189280000.0         6000000.0           
181                  732                  0.0                  5187780000.0         5189280000.0         1500000.0           
182                  612                  0.0                  5183280000.0         5190780000.0         7500000.0           
183                  733                  0.0                  5187780000.0         5190780000.0         3000000.0           
184                  613                  0.0                  5183280000.0         5192280000.0         9000000.0           
185                  734                  0.0                  5189280000.0         5192280000.0         3000000.0           
186                  614                  0.0                  5183280000.0         5193780000.0         10500000.0          
187                  735                  0.0                  5189280000.0         5193780000.0         4500000.0           
188                  615                  0.0                  5183280000.0         5195280000.0         12000000.0          
189                  736                  0.0                  5190780000.0         5195280000.0         4500000.0           
190                  616                  0.0                  5184780000.0         5196780000.0         12000000.0          
191                  737                  0.0                  5190780000.0         5196780000.0         6000000.0           
192                  738                  0.0                  5196780000.0         5198280000.0         1500000.0           
193                  739                  0.0                  5196780000.0         5199780000.0         3000000.0           
194                  740                  0.0                  5196780000.0         5201280000.0         4500000.0           
195                  741                  0.0                  5196780000.0         5202780000.0         6000000.0           
196                  742                  0.0                  5196780000.0         5204280000.0         7500000.0           
197                  743                  0.0                  5196780000.0         5205780000.0         9000000.0           
198                  744                  0.0                  5196780000.0         5207280000.0         10500000.0          
199                  755                  0.0                  5196780000.0         5208780000.0         12000000.0          
200                  756                  0.0                  5198280000.0         5210280000.0         12000000.0          
201                  757                  0.0                  5199780000.0         5211780000.0         12000000.0          
202                  758                  0.0                  5201280000.0         5213280000.0         12000000.0          
203                  759                  0.0                  5202780000.0         5214780000.0         12000000.0          
204                  760                  0.0                  5204280000.0         5216280000.0         12000000.0          
205                  761                  0.0                  5205780000.0         5217780000.0         12000000.0          
206                  762                  0.0                  5207280000.0         5219280000.0         12000000.0          
207                  763                  0.0                  5208780000.0         5220780000.0         12000000.0          
208                  764                  0.0                  5220780000.0         5222280000.0         1500000.0           
209                  859                  0.0                  5220780000.0         5222280000.0         1500000.0           
210                  765                  0.0                  5220780000.0         5223780000.0         3000000.0           
211                  860                  0.0                  5220780000.0         5223780000.0         3000000.0           
212                  861                  0.0                  5220780000.0         5225280000.0         4500000.0           
213                  862                  0.0                  5220780000.0         5226780000.0         6000000.0           
214                  863                  0.0                  5220780000.0         5228280000.0         7500000.0           
215                  864                  0.0                  5220780000.0         5229780000.0         9000000.0           
216                  865                  0.0                  5222280000.0         5231280000.0         9000000.0           
217                  866                  0.0                  5222280000.0         5232780000.0         10500000.0          
218                  867                  0.0                  5223780000.0         5234280000.0         10500000.0          
219                  868                  0.0                  5223780000.0         5235780000.0         12000000.0          
220                  869                  0.0                  5225280000.0         5237280000.0         12000000.0          
221                  870                  0.0                  5226780000.0         5238780000.0         12000000.0          
222                  871                  0.0                  5228280000.0         5240280000.0         12000000.0          
223                  872                  0.0                  5229780000.0         5241780000.0         12000000.0          
224                  77                   0.0                  6019380000.0         6020880000.0         1500000.0           
225                  78                   0.0                  6019380000.0         6022380000.0         3000000.0           
226                  79                   0.0                  6019380000.0         6023880000.0         4500000.0           
227                  80                   0.0                  6019380000.0         6025380000.0         6000000.0           
228                  81                   0.0                  6019380000.0         6026880000.0         7500000.0           
229                  82                   0.0                  6019380000.0         6028380000.0         9000000.0           
230                  83                   0.0                  6019380000.0         6029880000.0         10500000.0          
231                  205                  0.0                  6028380000.0         6029880000.0         1500000.0           
232                  85                   0.0                  6019380000.0         6031380000.0         12000000.0          
233                  206                  0.0                  6029880000.0         6031380000.0         1500000.0           
234                  86                   0.0                  6020880000.0         6032880000.0         12000000.0          
235                  207                  0.0                  6029880000.0         6032880000.0         3000000.0           
236                  87                   0.0                  6022380000.0         6034380000.0         12000000.0          
237                  88                   0.0                  6023880000.0         6035880000.0         12000000.0          
238                  89                   0.0                  6025380000.0         6037380000.0         12000000.0          
239                  90                   0.0                  6026880000.0         6038880000.0         12000000.0          
240                  208                  0.0                  6038880000.0         6040380000.0         1500000.0           
241                  209                  0.0                  6038880000.0         6041880000.0         3000000.0           
242                  210                  0.0                  6038880000.0         6043380000.0         4500000.0           
243                  333                  0.0                  6041880000.0         6043380000.0         1500000.0           
244                  211                  0.0                  6038880000.0         6044880000.0         6000000.0           
245                  334                  0.0                  6043380000.0         6044880000.0         1500000.0           
246                  213                  0.0                  6038880000.0         6046380000.0         7500000.0           
247                  335                  0.0                  6043380000.0         6046380000.0         3000000.0           
248                  214                  0.0                  6038880000.0         6047880000.0         9000000.0           
249                  336                  0.0                  6044880000.0         6047880000.0         3000000.0           
250                  216                  0.0                  6038880000.0         6049380000.0         10500000.0          
251                  337                  0.0                  6044880000.0         6049380000.0         4500000.0           
252                  217                  0.0                  6038880000.0         6050880000.0         12000000.0          
253                  338                  0.0                  6046380000.0         6050880000.0         4500000.0           
254                  218                  0.0                  6040380000.0         6052380000.0         12000000.0          
255                  339                  0.0                  6046380000.0         6052380000.0         6000000.0           
256                  341                  0.0                  6052380000.0         6053880000.0         1500000.0           
257                  461                  0.0                  6052380000.0         6053880000.0         1500000.0           
258                  342                  0.0                  6052380000.0         6055380000.0         3000000.0           
259                  462                  0.0                  6052380000.0         6055380000.0         3000000.0           
260                  343                  0.0                  6052380000.0         6056880000.0         4500000.0           
261                  463                  0.0                  6053880000.0         6056880000.0         3000000.0           
262                  344                  0.0                  6052380000.0         6058380000.0         6000000.0           
263                  464                  0.0                  6053880000.0         6058380000.0         4500000.0           
264                  345                  0.0                  6052380000.0         6059880000.0         7500000.0           
265                  465                  0.0                  6055380000.0         6059880000.0         4500000.0           
266                  346                  0.0                  6052380000.0         6061380000.0         9000000.0           
267                  466                  0.0                  6055380000.0         6061380000.0         6000000.0           
268                  468                  0.0                  6056880000.0         6062880000.0         6000000.0           
269                  469                  0.0                  6056880000.0         6064380000.0         7500000.0           
270                  470                  0.0                  6058380000.0         6065880000.0         7500000.0           
271                  471                  0.0                  6058380000.0         6067380000.0         9000000.0           
272                  472                  0.0                  6067380000.0         6068880000.0         1500000.0           
273                  589                  0.0                  6067380000.0         6068880000.0         1500000.0           
274                  473                  0.0                  6067380000.0         6070380000.0         3000000.0           
275                  590                  0.0                  6067380000.0         6070380000.0         3000000.0           
276                  474                  0.0                  6067380000.0         6071880000.0         4500000.0           
277                  591                  0.0                  6067380000.0         6071880000.0         4500000.0           
278                  592                  0.0                  6067380000.0         6073380000.0         6000000.0           
279                  593                  0.0                  6067380000.0         6074880000.0         7500000.0           
280                  594                  0.0                  6068880000.0         6076380000.0         7500000.0           
281                  595                  0.0                  6068880000.0         6077880000.0         9000000.0           
282                  597                  0.0                  6070380000.0         6079380000.0         9000000.0           
283                  598                  0.0                  6070380000.0         6080880000.0         10500000.0          
284                  599                  0.0                  6071880000.0         6082380000.0         10500000.0          
285                  600                  0.0                  6071880000.0         6083880000.0         12000000.0          
286                  601                  0.0                  6073380000.0         6085380000.0         12000000.0          
287                  602                  0.0                  6074880000.0         6086880000.0         12000000.0          
288                  717                  0.0                  6086880000.0         6088380000.0         1500000.0           
289                  718                  0.0                  6086880000.0         6089880000.0         3000000.0           
290                  719                  0.0                  6086880000.0         6091380000.0         4500000.0           
291                  720                  0.0                  6086880000.0         6092880000.0         6000000.0           
292                  721                  0.0                  6086880000.0         6094380000.0         7500000.0           
293                  722                  0.0                  6086880000.0         6095880000.0         9000000.0           
294                  723                  0.0                  6086880000.0         6097380000.0         10500000.0          
295                  845                  0.0                  6095880000.0         6097380000.0         1500000.0           
296                  725                  0.0                  6086880000.0         6098880000.0         12000000.0          
297                  846                  0.0                  6097380000.0         6098880000.0         1500000.0           
298                  726                  0.0                  6088380000.0         6100380000.0         12000000.0          
299                  847                  0.0                  6097380000.0         6100380000.0         3000000.0           
300                  727                  0.0                  6089880000.0         6101880000.0         12000000.0          
301                  728                  0.0                  6091380000.0         6103380000.0         12000000.0          
302                  729                  0.0                  6092880000.0         6104880000.0         12000000.0          
303                  730                  0.0                  6094380000.0         6106380000.0         12000000.0          
304                  848                  0.0                  6106380000.0         6107880000.0         1500000.0           
305                  849                  0.0                  6106380000.0         6109380000.0         3000000.0           
306                  850                  0.0                  6106380000.0         6110880000.0         4500000.0           
307                  852                  0.0                  6106380000.0         6112380000.0         6000000.0           
308                  853                  0.0                  6106380000.0         6113880000.0         7500000.0           
309                  854                  0.0                  6106380000.0         6115380000.0         9000000.0           
310                  855                  0.0                  6106380000.0         6116880000.0         10500000.0          
311                  856                  0.0                  6106380000.0         6118380000.0         12000000.0          
312                  857                  0.0                  6107880000.0         6119880000.0         12000000.0          
313                  858                  0.0                  6109380000.0         6121380000.0         12000000.0          
314                  873                  0.0                  6110880000.0         6122880000.0         12000000.0          
315                  874                  0.0                  6112380000.0         6124380000.0         12000000.0          
316                  875                  0.0                  6113880000.0         6125880000.0         12000000.0          
317                  876                  0.0                  6115380000.0         6127380000.0         12000000.0          
318                  877                  0.0                  6116880000.0         6128880000.0         12000000.0          
319                  878                  0.0                  6118380000.0         6130380000.0         12000000.0          
320                  879                  0.0                  6130380000.0         6131880000.0         1500000.0           
321                  880                  0.0                  6130380000.0         6133380000.0         3000000.0           
322                  881                  0.0                  6130380000.0         6134880000.0         4500000.0           
323                  882                  0.0                  6130380000.0         6136380000.0         6000000.0           
324                  883                  0.0                  6130380000.0         6137880000.0         7500000.0           
325                  884                  0.0                  6130380000.0         6139380000.0         9000000.0           
326                  885                  0.0                  6130380000.0         6140880000.0         10500000.0          
327                  886                  0.0                  6130380000.0         6142380000.0         12000000.0          
328                  887                  0.0                  6131880000.0         6143880000.0         12000000.0          
329                  973                  0.0                  6142380000.0         6143880000.0         1500000.0           
330                  888                  0.0                  6133380000.0         6145380000.0         12000000.0          
331                  889                  0.0                  6134880000.0         6146880000.0         12000000.0          
332                  890                  0.0                  6136380000.0         6148380000.0         12000000.0          
333                  891                  0.0                  6137880000.0         6149880000.0         12000000.0          
334                  892                  0.0                  6139380000.0         6151380000.0         12000000.0          
335                  893                  0.0                  6140880000.0         6152880000.0         12000000.0          
336                  63                   0.0                  6930880000.0         6932780000.0         1900000.0           
337                  64                   0.0                  6930880000.0         6934280000.0         3400000.0           
338                  65                   0.0                  6930880000.0         6935780000.0         4900000.0           
339                  66                   0.0                  6930880000.0         6937280000.0         6400000.0           
340                  67                   0.0                  6930880000.0         6938780000.0         7900000.0           
341                  68                   0.0                  6930880000.0         6940280000.0         9400000.0           
342                  69                   0.0                  6930880000.0         6941780000.0         10900000.0          
343                  70                   0.0                  6930880000.0         6943280000.0         12400000.0          
344                  191                  0.0                  6941780000.0         6943280000.0         1500000.0           
345                  71                   0.0                  6932780000.0         6944780000.0         12000000.0          
346                  192                  0.0                  6943280000.0         6944780000.0         1500000.0           
347                  72                   0.0                  6934280000.0         6946280000.0         12000000.0          
348                  73                   0.0                  6935780000.0         6947780000.0         12000000.0          
349                  74                   0.0                  6937280000.0         6949280000.0         12000000.0          
